X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.0976270078546495,-0.21565407729826935,-0.26148735247660904,1,-0.17462096290172524,-0.7932023660468766,5,-0.3739849640385633,0.7903625356355493,0.014047971552710647,18.993141418141196
0.43037873274483895,-0.9176868276714167,-0.577347993442326,2,0.8784629881806194,-0.9246894312430547,5,-0.1339066874341166,0.3816225078840174,-0.8085130720093368,1047.6404800347477
0.20552675214328775,0.8466011371026176,-0.04619046277377725,1,-0.3092639984838459,-0.6597472983529844,4,0.19613121700452063,0.5131244082143689,0.21221196913072737,4.87620438990642
0.08976636599379373,-0.18753005085702723,-0.8355312868783347,0,-0.9319511851683864,0.7815472285664944,1,-0.7639605994231786,0.06788005739192915,-0.1622177889931804,0.8736929536373709
-0.15269040132219058,0.8885643662798632,-0.5246812693260337,1,0.04590769383608162,-0.3952230563584187,6,-0.9108776043111086,-0.7486790092260913,-0.8014352698089808,79.27491047531343
0.29178822613331223,0.4454489793606682,-0.8330044495716598,0,-0.49558402812477564,-0.09581782815404805,8,-0.5142298426946499,-0.7439718866748166,-0.3932179115494365,11.933900673557504
-0.12482557747461498,0.8366399044771942,-0.2444960802694376,2,-0.8412773675791867,0.8872530917348624,0,0.4291857354628821,-0.8664777228833571,-0.9217228276869034,0.2625701939930044
0.7835460015641595,0.6465350773531309,-0.5376913210412957,1,-0.9692359797576733,0.017034622173615288,3,0.34906477068568353,0.2161661293597481,-0.40080523249328226,1.3465789009331934
0.9273255210020586,0.29379340371539797,0.7984681031564098,0,0.38215225293641364,0.38172529947801737,1,-0.8668291523785332,-0.3329652392285256,-0.2629154561123088,52.2829060726089
-0.2331169623484446,-0.8641219599532022,-0.6551224116151386,0,-0.31783927750594465,-0.6005954741432884,7,-0.5680304507890443,0.3352486122503393,0.9851631795697429,38.85888174825542
0.5834500761653292,0.677631544118221,0.17212126519297333,2,0.2800438199753761,0.7998360966495093,9,0.6360062872644177,0.698488658053152,-0.06495235489591367,0.006826798385924761
0.05778983950580896,0.3856448011118081,-0.9413607950880674,2,0.3137525529679659,-0.010274328186306247,7,-0.7340861259268565,0.44395341106705466,0.7525637856706942,50.901967869050935
0.13608912218786462,0.915983028962464,-0.5576721789898602,2,0.10272743168316545,-0.19097650371398212,7,-0.7733948855852855,-0.7259659408567405,-0.9044821206385989,0.16844461267024802
0.8511932765853221,-0.7155550637389818,0.5208599834095047,0,-0.9589003346969258,0.9205087637310123,2,-0.006129084096128334,0.7616059460678901,-0.8976644966145755,0.9703004703267127
-0.8579278836042261,-0.8244529243190524,-0.4837420995038466,2,0.8700666792778422,-0.9628225701884923,8,-0.3949372742656425,0.7188842091267273,0.14776059921958806,16063.044353293712
-0.8257414005969186,0.03775996145219618,-0.7203729666970737,0,0.030559598067408933,-0.3133980380527943,6,-0.3139661874610813,0.6758944512448062,-0.3874952996636236,3347.420866535483
-0.9595632051193486,-0.28013525194106426,-0.7489142357856755,1,0.3561358747435759,0.8261175215111185,4,0.33392281704840276,0.8497211940723788,-0.8625145263488951,0.002181477948308694
0.665239691095876,0.9205473646819755,-0.057960155645316425,2,0.45238949717233723,-0.18507004624965573,5,0.07869469542375818,0.1381020711844727,-0.9569023833100063,385.98056670428446
0.556313501899701,0.40754443593450196,-0.20872206495361745,1,0.7566168594121212,-0.7338563218815071,0,0.8174393800768656,0.2883522997573522,0.9315537359853079,251.703568099376
0.7400242964936383,-0.10801185984026795,0.30657645081124496,1,0.40359720904456053,0.07329135039279766,2,0.8130534143139909,0.4895647969027843,-0.5576406636884699,46.498216808750726
0.957236684465528,-0.6155825047600876,0.12038832273258904,1,-0.4180608745694929,-0.8844086656609069,0,-0.7618265881233897,-0.0011496399040717975,0.9899353409809224,25.82008850807314
0.5983171284334472,-0.11423717984537629,-0.8436615282529798,0,0.3872886354236571,0.4334046552251536,1,-0.38287288399859043,-0.896768773159967,0.9258976218156911,35.679827793921
-0.07704127549413631,-0.06742716644305524,-0.945673087403156,0,0.02770467350971284,-0.5945292587008333,5,0.1362618991682063,-0.8179174576799555,-0.7345779051031109,381.3889431588997
0.5610583525729109,-0.9817148886675757,0.011999969765189356,0,0.525903644456176,0.5172825059671542,7,-0.582752706914967,-0.791961582360434,0.8353102139748716,0.003705737597806553
-0.7634511482621336,-0.48556917885994877,0.811913087981244,1,-0.4829367014022814,0.7876743401548985,4,0.3960456549003595,0.7339558070932315,-0.8106734339530048,2431.7448417244327
0.27984204265504764,-0.5092566064805037,-0.39437036340757214,1,-0.08364728199931615,-0.5955059330698755,1,-0.26881635276595683,0.0454626966577385,-0.23235384303454265,1408.4883646244602
-0.7132934251819072,-0.23795712824721282,0.21312115086444505,0,0.6633807715552691,-0.05156356491019154,3,0.16598448210986283,0.43552454374308613,-0.5546439597174029,9.536317082405311
0.8893378340991678,-0.15192334868688762,0.7438611463275524,0,-0.7168176501161185,-0.02565494906872612,4,-0.10986268208958783,-0.11011232516379299,-0.34673482012503,1.298313802151914
0.04369664350014335,-0.4649388870090525,0.8825918869671481,0,0.4027897315487625,-0.012064251334871434,6,-0.5843313064286504,-0.1022472019641929,-0.8159990478199071,2545.5451020246965
-0.17067612001895283,-0.7747075067915772,-0.9055013249500623,1,0.021694235804398776,0.2613426152479075,9,-0.29310308705095234,0.32443184963390936,0.8359028938133717,9.514289901743114
-0.47088877579074606,-0.7226408527645605,-0.5600848633796094,1,-0.7015693053858976,0.8521223625145908,0,-0.8819866871863455,0.8145784078728329,0.6276882715629828,205.98354337171034
0.5484673788684333,0.3764043286490899,-0.6644249234408699,2,-0.6944159406095345,-0.3260499751663477,6,0.6311544482075164,-0.9612908225753833,-0.2060011202369345,1.060435423960554
-0.0876993355669029,0.9117794518015778,0.9923569702615038,1,0.8668340335405205,-0.8642186108956111,6,-0.4629360555642137,-0.8889926108829955,0.9892864438736098,2.883144158226079e-09
0.13686789773729702,-0.3102912747343296,0.3159364267123512,1,0.08941515553163981,0.34783708599235585,5,-0.35825563994200627,-0.4391834585491201,0.11754459709309129,248.50863919539552
-0.9624203991272897,-0.7144272176187307,-0.3765590314415177,1,0.4004622045131887,0.7562845224216725,0,-0.8738009635955397,0.9917681305149275,-0.9496408912093817,1627.0906586395045
0.23527099415175412,-0.4798843949590199,-0.04800244444980595,0,-0.3258606722807962,0.33839158400689917,8,-0.38108816732438866,-0.8937515827666851,0.8816068316715682,59.98472709185152
0.22419144544484282,-0.695649894931273,-0.33287132624578075,0,-0.4550882178999449,0.02082331917908653,7,0.7005325433400105,-0.5176413261566291,-0.7036248331264683,574.1579890375182
0.23386799374951384,-0.6105206873518654,-0.8200841658462408,0,0.24632088178705214,0.3659467193376571,2,0.7590395269734327,-0.9190536682410861,0.9713962314935192,0.0019648701339025475
0.8874961570292483,0.3243210234571352,0.5310130173900027,1,0.7700568081012478,-0.38238492595811246,1,0.23970056905446868,0.6842974191226843,-0.056273386823331606,174.29181151021493
0.3636405982069668,-0.2301453489546097,-0.48916910435549465,1,0.20242720030146621,0.3154174001074448,4,0.13328000052652267,0.5709564931347879,-0.9693660772094166,127.295893352624
-0.280984198852428,-0.4990914280256309,-0.025551816436908403,1,0.5489618452582128,0.899130973397068,7,-0.25480186241228564,-0.9562197028419226,-0.27140984780334954,6.961408692927467
-0.1259360924013171,0.16231582368181385,0.19264210367735535,1,-0.33340259436537023,0.13470599400137306,2,0.4717460502741615,-0.7887918449359217,0.9017455850337666,0.052346612515495515
0.3952623918545297,0.7956478942788938,0.6070866267763269,2,-0.5668858424460863,-0.2850625706504053,0,0.22736909773394998,-0.1718012877174271,-0.685213509569073,23.563894048691672
-0.8795490567414603,-0.95114197220956,0.33488468063812205,2,0.8996491151781896,-0.6920430162597246,2,0.833430992517477,-0.1606543669689824,-0.08164846703942885,718.9745004644578
0.33353343089133536,0.19343754784013245,0.024848524022678786,1,0.9741768183289083,0.5980694544257961,7,-0.35668584539591874,-0.15086257311408158,0.5801590202884868,157.09701393398635
0.3412757392363188,0.3439919844294841,-0.7125064059386454,1,0.9422074191513021,-0.19952295360380345,7,-0.8765081236128918,-0.5278058072889558,0.12615183336189362,8.254078442965184
-0.5792348778523182,-0.13366185202102576,-0.20194862083830079,0,0.10775521976270808,-0.12400996358700955,1,-0.23324131842431384,0.5399765089633983,-0.7769013517974459,201.45076797353875
-0.7421474046902934,0.84070349531574,-0.7634284996841361,1,-0.5198471723896982,-0.42212797313437656,9,0.3530821563636939,0.08353433326701176,0.0914337581197966,0.2205635907787176
-0.36914329815163227,-0.6596256434609393,-0.7825457356868768,2,0.5861132735516996,-0.8118343533261165,0,0.6016590109388384,-0.7752619294753298,0.680371148232215,4.758919656618464e-05
-0.2725784581147548,-0.9768283794280295,0.04330366156886134,2,0.6251567854740481,0.5290944500353587,3,0.4377609454307332,0.47114744671225184,0.17886152300219416,0.002280282962648086
0.14039354083575928,0.6805869719361903,0.048491497888462076,0,0.9083757739917886,0.47397874890815017,3,0.9948858800735432,-0.5200987607202785,-0.28556521551873737,9.912926604268457e-05
-0.1227969730753593,-0.20844469928177234,0.05850961026425194,2,0.07155260385958107,-0.18507557077166292,6,-0.39472504307637757,0.7397319160666589,0.11044819371638237,7.500715511770204
0.9767476761184524,0.6597981184455235,-0.05036512223836942,0,-0.025509788608473194,0.5961624908072132,3,0.5319361408980008,-0.08918369432882689,0.33169523228569986,0.0009987582314836588
-0.7959103785039439,0.990740702279062,-0.6917315470654157,0,0.39320078168662254,-0.916492451054794,5,-0.8741632137077608,-0.3596717148644597,0.8607498987657638,667.1434399117012
-0.5822464878103306,-0.7698265367014687,0.45371829233188854,0,-0.12906289574838947,-0.8682621898717175,1,0.16077719616363972,0.26809385102469596,0.3363134368502072,5497.524873435538
-0.6773809642300075,0.6650915978693048,0.4581013115050241,0,0.712429669716937,0.0254179305680744,3,-0.08206936493225547,-0.7169522609360484,-0.5486209187892719,27.605898764702303
